"_id","employee_id","date","hostname","os","login_time","logout_time","active_hours"
"ObjectId(""6849ef89ab2373184fe08b00"")","E384","2025-06-02","lt-51.gomez-cabrera.com","macOS","10:38","18:36",7.8
"ObjectId(""6849ef89ab2373184fe08b01"")","E384","2025-06-03","laptop-73.green-dean.com","Linux","07:00","17:25",9.3
"ObjectId(""6849ef89ab2373184fe08b02"")","E384","2025-06-04","web-86.thompson.com","macOS","08:56","18:50",9.4
"ObjectId(""6849ef89ab2373184fe08b03"")","E384","2025-06-05","db-93.mckinney-smith.com","Windows","10:17","18:07",8.3
"ObjectId(""6849ef89ab2373184fe08b04"")","E384","2025-06-06","srv-89.hall.com","macOS","09:54","18:13",8.9
"ObjectId(""6849ef89ab2373184fe08b05"")","E384","2025-06-07","desktop-09.holmes.com","Linux","07:58","14:56",6.9
"ObjectId(""6849ef89ab2373184fe08b06"")","E384","2025-06-08","desktop-64.cross.com","Windows","07:05","15:15",7.8
"ObjectId(""6849ef89ab2373184fe08b07"")","E384","2025-06-09","srv-44.olson-butler.com","Linux","07:58","17:01",10.8
"ObjectId(""6849ef89ab2373184fe08b08"")","E384","2025-06-10","web-85.munoz-solis.org","macOS","10:21","20:30",10.7
"ObjectId(""6849ef89ab2373184fe08b09"")","E385","2025-06-01","lt-08.evans.net","macOS","09:16","19:41",10.3
"ObjectId(""6849ef89ab2373184fe08b0a"")","E385","2025-06-02","lt-27.powell-carr.biz","Linux","07:34","14:06",7.4
"ObjectId(""6849ef89ab2373184fe08b0b"")","E385","2025-06-03","lt-50.steele-bowers.org","Linux","07:09","15:18",7.5
"ObjectId(""6849ef89ab2373184fe08b0c"")","E385","2025-06-04","email-52.moyer-gardner.info","macOS","09:22","17:34",7.7
"ObjectId(""6849ef89ab2373184fe08b0d"")","E385","2025-06-05","email-50.estes.com","macOS","07:00","14:36",7.6
"ObjectId(""6849ef89ab2373184fe08b0e"")","E385","2025-06-06","web-19.hess.net","Windows","08:19","16:55",8.4
"ObjectId(""6849ef89ab2373184fe08b0f"")","E385","2025-06-07","laptop-00.espinoza-wu.net","Windows","09:42","16:21",6.6
"ObjectId(""6849ef89ab2373184fe08b10"")","E385","2025-06-08","db-74.edwards.biz","Windows","09:57","19:10",10.1
"ObjectId(""6849ef89ab2373184fe08b11"")","E385","2025-06-09","web-60.reese.net","Windows","08:18","16:08",7.2
"ObjectId(""6849ef89ab2373184fe08b12"")","E385","2025-06-10","db-47.hamilton.com","macOS","10:44","17:18",6.9
"ObjectId(""6849ef89ab2373184fe08b13"")","E386","2025-06-01","db-00.robinson.biz","Linux","07:29","16:05",8.7
"ObjectId(""6849ef89ab2373184fe08b14"")","E386","2025-06-02","web-71.cruz-hunt.net","macOS","08:06","15:23",7.8
"ObjectId(""6849ef89ab2373184fe08b15"")","E386","2025-06-03","srv-64.morrow.net","Linux","10:01","18:35",8.9
"ObjectId(""6849ef89ab2373184fe08b16"")","E386","2025-06-04","srv-72.morgan.org","macOS","08:32","17:12",9.8
"ObjectId(""6849ef89ab2373184fe08b17"")","E386","2025-06-05","db-56.rodriguez.com","Windows","07:03","16:18",9.1
"ObjectId(""6849ef89ab2373184fe08b18"")","E386","2025-06-06","db-56.lewis.biz","macOS","10:12","19:27",8.7
"ObjectId(""6849ef89ab2373184fe08b19"")","E386","2025-06-07","srv-61.wilson.com","Windows","08:31","15:03",7.3
"ObjectId(""6849ef89ab2373184fe08b1a"")","E386","2025-06-08","desktop-05.skinner.com","macOS","08:29","18:36",9.4
"ObjectId(""6849ef89ab2373184fe08b1b"")","E386","2025-06-09","email-88.rivera-le.info","macOS","09:56","17:48",7.8
"ObjectId(""6849ef89ab2373184fe08b1c"")","E386","2025-06-10","lt-40.aguilar.com","Linux","07:21","15:38",7.8
"ObjectId(""6849ef89ab2373184fe08b1d"")","E387","2025-06-01","srv-60.carson-gross.com","macOS","08:24","18:49",10.8
"ObjectId(""6849ef89ab2373184fe08b1e"")","E387","2025-06-02","srv-44.jones.com","Windows","07:00","14:05",6.9
"ObjectId(""6849ef89ab2373184fe08b1f"")","E387","2025-06-03","email-38.jackson.biz","Linux","07:43","15:26",8.1
"ObjectId(""6849ef89ab2373184fe08b20"")","E387","2025-06-04","srv-29.dalton.com","Windows","09:03","17:40",8.9
"ObjectId(""6849ef89ab2373184fe08b21"")","E387","2025-06-05","laptop-36.baker.com","Windows","08:57","17:00",9.5
"ObjectId(""6849ef89ab2373184fe08b22"")","E387","2025-06-06","db-24.ellis.net","macOS","09:11","19:39",10
"ObjectId(""6849ef89ab2373184fe08b23"")","E387","2025-06-07","db-37.munoz-turner.com","Linux","07:11","14:09",7
"ObjectId(""6849ef89ab2373184fe08b24"")","E387","2025-06-08","web-93.parker.com","macOS","07:49","17:58",10.2
"ObjectId(""6849ef89ab2373184fe08b25"")","E387","2025-06-09","laptop-43.smith-watson.com","Linux","07:57","14:22",7
"ObjectId(""6849ef89ab2373184fe08b26"")","E387","2025-06-10","srv-98.herrera-rivers.com","Windows","09:16","18:18",8.6
"ObjectId(""6849ef89ab2373184fe08b27"")","E388","2025-06-01","lt-62.stone.net","macOS","09:11","19:05",10.1
"ObjectId(""6849ef89ab2373184fe08b28"")","E388","2025-06-02","db-11.taylor.com","Windows","07:58","17:26",10.8
"ObjectId(""6849ef89ab2373184fe08b29"")","E388","2025-06-03","email-20.haley.info","macOS","09:38","17:42",8.1
"ObjectId(""6849ef89ab2373184fe08b2a"")","E388","2025-06-04","srv-37.thompson.com","Linux","08:33","16:21",7.6
"ObjectId(""6849ef89ab2373184fe08b2b"")","E388","2025-06-05","db-60.turner-hernandez.com","macOS","07:50","17:56",9.5
"ObjectId(""6849ef89ab2373184fe08b2c"")","E388","2025-06-06","web-36.barber.info","Windows","08:02","16:08",8
"ObjectId(""6849ef89ab2373184fe08b2d"")","E388","2025-06-07","laptop-28.bush.com","Windows","08:00","18:29",9.8
"ObjectId(""6849ef89ab2373184fe08b2e"")","E388","2025-06-08","email-41.weaver.com","macOS","09:15","19:31",9.7
"ObjectId(""6849ef89ab2373184fe08b2f"")","E388","2025-06-09","db-49.gonzalez.com","Windows","08:14","18:06",9.9
"ObjectId(""6849ef89ab2373184fe08b30"")","E388","2025-06-10","srv-61.delgado-mitchell.com","macOS","07:12","15:08",7.6
"ObjectId(""6849ef89ab2373184fe08b31"")","E389","2025-06-01","srv-12.watkins-hinton.com","macOS","07:22","14:50",7
"ObjectId(""6849ef89ab2373184fe08b32"")","E389","2025-06-02","laptop-88.nguyen.com","Linux","09:00","17:06",7.5
"ObjectId(""6849ef89ab2373184fe08b33"")","E389","2025-06-03","desktop-04.sharp.com","Windows","10:30","17:16",7
"ObjectId(""6849ef89ab2373184fe08b34"")","E389","2025-06-04","web-95.rogers.info","Linux","07:29","14:21",7.9
"ObjectId(""6849ef89ab2373184fe08b35"")","E389","2025-06-05","laptop-41.roy.net","Linux","07:00","15:27",8.1
"ObjectId(""6849ef89ab2373184fe08b36"")","E389","2025-06-06","lt-92.rubio-cantrell.biz","Windows","07:49","16:53",8.5
"ObjectId(""6849ef89ab2373184fe08b37"")","E389","2025-06-07","email-17.ortiz-smith.net","Linux","07:24","15:55",8
"ObjectId(""6849ef89ab2373184fe08b38"")","E389","2025-06-08","lt-11.stout.com","macOS","09:29","16:05",6.5
"ObjectId(""6849ef89ab2373184fe08b39"")","E389","2025-06-09","web-36.gonzalez-fisher.biz","Windows","09:50","19:57",10.6
"ObjectId(""6849ef89ab2373184fe08b3a"")","E389","2025-06-10","web-11.perez.org","Windows","07:02","14:10",7.1
"ObjectId(""6849ef89ab2373184fe08b3b"")","E390","2025-06-01","srv-46.lambert-smith.net","Linux","08:36","18:41",9.1
"ObjectId(""6849ef89ab2373184fe08b3c"")","E390","2025-06-02","web-30.dyer.com","Windows","08:29","16:51",7.9
"ObjectId(""6849ef89ab2373184fe08b3d"")","E390","2025-06-03","web-43.contreras.com","Linux","09:08","17:44",7.9
"ObjectId(""6849ef89ab2373184fe08b3e"")","E390","2025-06-04","laptop-25.lopez-schneider.com","Linux","09:37","19:33",10.6
"ObjectId(""6849ef89ab2373184fe08b3f"")","E390","2025-06-05","srv-66.moore.com","macOS","08:25","17:12",8.7
"ObjectId(""6849ef89ab2373184fe08b40"")","E390","2025-06-06","web-90.nelson.org","Windows","10:13","18:42",8.2
"ObjectId(""6849ef89ab2373184fe08b41"")","E390","2025-06-07","email-45.johnson.com","Linux","08:40","17:09",8.7
"ObjectId(""6849ef89ab2373184fe08b42"")","E390","2025-06-08","web-93.boone-johnson.com","Windows","09:12","16:26",7.3
"ObjectId(""6849ef89ab2373184fe08b43"")","E390","2025-06-09","srv-15.chen.com","Windows","08:46","16:43",8
"ObjectId(""6849ef89ab2373184fe08b44"")","E390","2025-06-10","lt-38.morris.info","Windows","08:53","18:42",9.7
"ObjectId(""6849ef89ab2373184fe08b45"")","E391","2025-06-01","email-73.preston.com","macOS","09:42","17:34",8.7
"ObjectId(""6849ef89ab2373184fe08b46"")","E391","2025-06-02","web-12.freeman-martinez.com","Windows","08:47","18:21",10.4
"ObjectId(""6849ef89ab2373184fe08b47"")","E391","2025-06-03","db-89.perez.biz","Linux","09:54","16:15",6.7
"ObjectId(""6849ef89ab2373184fe08b48"")","E391","2025-06-04","email-38.mullen-clark.biz","Windows","07:28","17:42",10.2
"ObjectId(""6849ef89ab2373184fe08b49"")","E391","2025-06-05","lt-82.king-cruz.com","Linux","08:32","17:46",9.5
"ObjectId(""6849ef89ab2373184fe08b4a"")","E391","2025-06-06","db-82.bishop.com","Windows","10:23","20:27",10.3
"ObjectId(""6849ef89ab2373184fe08b4b"")","E391","2025-06-07","db-65.short-small.com","Windows","10:12","20:06",9.6
"ObjectId(""6849ef89ab2373184fe08b4c"")","E391","2025-06-08","email-04.martin.org","Windows","07:32","14:11",7.3
"ObjectId(""6849ef89ab2373184fe08b4d"")","E391","2025-06-09","desktop-51.flores.org","macOS","09:52","19:49",9.8
"ObjectId(""6849ef89ab2373184fe08b4e"")","E391","2025-06-10","lt-73.white.org","Linux","08:41","18:44",10.5
"ObjectId(""6849ef89ab2373184fe08b4f"")","E392","2025-06-01","web-68.west.com","Windows","09:45","16:33",7.1
"ObjectId(""6849ef89ab2373184fe08b50"")","E392","2025-06-02","laptop-33.jones.com","Windows","10:04","17:28",6.4
"ObjectId(""6849ef89ab2373184fe08b51"")","E392","2025-06-03","email-66.davis.com","macOS","10:16","20:19",10.1
"ObjectId(""6849ef89ab2373184fe08b52"")","E392","2025-06-04","desktop-81.gallegos.com","Linux","10:19","18:02",7.8
"ObjectId(""6849ef89ab2373184fe08b53"")","E392","2025-06-05","laptop-03.wright.org","Linux","10:12","20:25",10.2
"ObjectId(""6849ef89ab2373184fe08b54"")","E392","2025-06-06","email-00.rogers.org","Linux","09:54","18:05",8.9
"ObjectId(""6849ef89ab2373184fe08b55"")","E392","2025-06-07","email-68.willis.com","Windows","09:17","19:33",9.7
"ObjectId(""6849ef89ab2373184fe08b56"")","E392","2025-06-08","desktop-38.burton.com","Windows","10:16","19:57",8.8
"ObjectId(""6849ef89ab2373184fe08b57"")","E392","2025-06-09","laptop-63.lam-roach.com","Windows","07:57","17:38",9.5
"ObjectId(""6849ef89ab2373184fe08b58"")","E392","2025-06-10","web-42.richardson-warren.info","Windows","09:08","18:26",8.4
"ObjectId(""6849ef89ab2373184fe08b59"")","E393","2025-06-01","db-53.williams.com","macOS","07:44","17:44",10.6
"ObjectId(""6849ef89ab2373184fe08b5a"")","E393","2025-06-02","laptop-53.johnson.com","macOS","09:07","19:49",10
"ObjectId(""6849ef89ab2373184fe08b5b"")","E393","2025-06-03","laptop-75.mccoy.com","Linux","09:30","19:50",9.3
"ObjectId(""6849ef89ab2373184fe08b5c"")","E393","2025-06-04","laptop-10.wilson-delacruz.com","Windows","09:41","19:34",10
"ObjectId(""6849ef89ab2373184fe08b5d"")","E393","2025-06-05","web-82.hays-cole.biz","Windows","09:24","19:53",9.2
"ObjectId(""6849ef89ab2373184fe08b5e"")","E393","2025-06-06","srv-36.kennedy.com","Windows","07:18","14:18",7.5
"ObjectId(""6849ef89ab2373184fe08b5f"")","E393","2025-06-07","email-14.harrington-williams.com","macOS","07:39","17:53",9.9
"ObjectId(""6849ef89ab2373184fe08b60"")","E393","2025-06-08","web-59.pitts-giles.info","macOS","09:54","18:18",8.7
"ObjectId(""6849ef89ab2373184fe08b61"")","E393","2025-06-09","db-71.foster.net","Windows","07:14","16:10",9
"ObjectId(""6849ef89ab2373184fe08b62"")","E393","2025-06-10","lt-34.cole.info","Windows","07:33","15:26",8.3
"ObjectId(""6849ef89ab2373184fe08b63"")","E394","2025-06-01","db-78.young.com","Linux","07:30","17:25",10
"ObjectId(""6849ef89ab2373184fe08b64"")","E394","2025-06-02","lt-66.davis.com","macOS","09:57","17:44",7.8
"ObjectId(""6849ef89ab2373184fe08b65"")","E394","2025-06-03","db-80.deleon.com","Linux","09:29","17:46",7.5
"ObjectId(""6849ef89ab2373184fe08b66"")","E394","2025-06-04","srv-17.kelley.com","Windows","07:25","17:12",10.7
"ObjectId(""6849ef89ab2373184fe08b67"")","E394","2025-06-05","laptop-08.parker.com","macOS","07:24","16:51",8.5
"ObjectId(""6849ef89ab2373184fe08b68"")","E394","2025-06-06","web-72.moore-martinez.com","macOS","10:27","17:00",6.9
"ObjectId(""6849ef89ab2373184fe08b69"")","E394","2025-06-07","desktop-92.figueroa.biz","Linux","09:47","19:17",9.8
"ObjectId(""6849ef89ab2373184fe08b6a"")","E394","2025-06-08","email-96.baker.com","Windows","08:31","15:21",6.6
"ObjectId(""6849ef89ab2373184fe08b6b"")","E394","2025-06-09","srv-59.wilson.com","macOS","08:34","16:12",8.6
"ObjectId(""6849ef89ab2373184fe08b6c"")","E394","2025-06-10","lt-20.young-taylor.com","Linux","09:08","18:55",9.2
"ObjectId(""6849ef89ab2373184fe08b6d"")","E395","2025-06-01","desktop-22.torres.com","Linux","09:02","17:47",8.6
"ObjectId(""6849ef89ab2373184fe08b6e"")","E395","2025-06-02","web-23.smith.biz","Windows","09:06","17:57",7.3
"ObjectId(""6849ef89ab2373184fe08b6f"")","E395","2025-06-03","laptop-22.young.com","Windows","07:49","14:22",6.3
"ObjectId(""6849ef89ab2373184fe08b70"")","E395","2025-06-04","web-38.carr.org","macOS","07:20","16:23",9.1
"ObjectId(""6849ef89ab2373184fe08b71"")","E395","2025-06-05","desktop-30.jenkins.biz","Windows","07:19","17:35",10.5
"ObjectId(""6849ef89ab2373184fe08b72"")","E395","2025-06-06","lt-57.frost-perez.info","macOS","09:42","16:16",6.6
"ObjectId(""6849ef89ab2373184fe08b73"")","E395","2025-06-07","desktop-94.mcgee.com","Linux","08:25","17:23",8.7
"ObjectId(""6849ef89ab2373184fe08b74"")","E395","2025-06-08","web-61.ryan.info","Linux","10:15","17:11",7.1
"ObjectId(""6849ef89ab2373184fe08b75"")","E395","2025-06-09","web-05.russell.com","Windows","09:54","17:27",7.7
"ObjectId(""6849ef89ab2373184fe08b76"")","E395","2025-06-10","email-46.gardner-scott.info","Linux","08:38","18:46",10.3
"ObjectId(""6849ef89ab2373184fe08b77"")","E396","2025-06-01","email-25.vega-gomez.net","macOS","07:40","16:02",9.6
"ObjectId(""6849ef89ab2373184fe08b78"")","E396","2025-06-02","desktop-40.clark.com","macOS","08:33","17:06",9.1
"ObjectId(""6849ef89ab2373184fe08b79"")","E396","2025-06-03","email-30.harrison-ruiz.com","Linux","08:06","18:03",9.6
"ObjectId(""6849ef89ab2373184fe08b7a"")","E396","2025-06-04","srv-23.williams-ortiz.biz","macOS","07:00","15:28",7.8
"ObjectId(""6849ef89ab2373184fe08b7b"")","E396","2025-06-05","desktop-84.martinez.com","macOS","09:47","19:57",9.5
"ObjectId(""6849ef89ab2373184fe08b7c"")","E396","2025-06-06","db-61.wolfe.net","Windows","09:53","17:16",8.6
"ObjectId(""6849ef89ab2373184fe08b7d"")","E396","2025-06-07","lt-02.lopez.biz","macOS","10:49","17:25",6.7
"ObjectId(""6849ef89ab2373184fe08b7e"")","E396","2025-06-08","email-18.hatfield-simon.org","Linux","08:40","18:05",9.9
"ObjectId(""6849ef89ab2373184fe08b7f"")","E396","2025-06-09","srv-18.cook-harmon.com","Windows","09:24","17:35",7.6
"ObjectId(""6849ef89ab2373184fe08b80"")","E396","2025-06-10","db-88.bishop.info","macOS","10:40","17:13",6.4
"ObjectId(""6849ef89ab2373184fe08b81"")","E397","2025-06-01","email-05.stewart.com","Linux","10:28","17:11",7.3
"ObjectId(""6849ef89ab2373184fe08b82"")","E397","2025-06-02","db-88.boone.biz","Windows","10:56","20:43",9.9
"ObjectId(""6849ef89ab2373184fe08b83"")","E397","2025-06-03","db-06.mejia.org","Linux","07:40","14:34",7.2
"ObjectId(""6849ef89ab2373184fe08b84"")","E397","2025-06-04","db-49.perry-bennett.com","Linux","07:33","17:41",10.1
"ObjectId(""6849ef89ab2373184fe08b85"")","E397","2025-06-05","web-23.hammond.info","Linux","08:23","16:34",8.3
"ObjectId(""6849ef89ab2373184fe08b86"")","E397","2025-06-06","lt-80.wilson-nichols.net","macOS","10:51","17:10",6.3
"ObjectId(""6849ef89ab2373184fe08b87"")","E397","2025-06-07","laptop-72.perez-edwards.biz","macOS","10:03","17:38",6.9
"ObjectId(""6849ef89ab2373184fe08b88"")","E397","2025-06-08","email-08.clark.com","Linux","09:27","17:18",8
"ObjectId(""6849ef89ab2373184fe08b89"")","E397","2025-06-09","lt-13.waters.com","macOS","10:18","18:02",7.6
"ObjectId(""6849ef89ab2373184fe08b8a"")","E397","2025-06-10","desktop-36.hill-gross.info","macOS","10:24","20:02",10.3
"ObjectId(""6849ef89ab2373184fe08b8b"")","E398","2025-06-01","desktop-65.rodriguez.com","Linux","08:48","18:40",10.4
"ObjectId(""6849ef89ab2373184fe08b8c"")","E398","2025-06-02","lt-25.nelson.biz","Windows","08:04","16:56",7.8
"ObjectId(""6849ef89ab2373184fe08b8d"")","E398","2025-06-03","lt-50.robinson.com","macOS","09:11","17:00",8.4
"ObjectId(""6849ef89ab2373184fe08b8e"")","E398","2025-06-04","laptop-30.thompson-cruz.biz","Linux","09:20","18:26",9.5
"ObjectId(""6849ef89ab2373184fe08b8f"")","E398","2025-06-05","desktop-10.rogers.com","macOS","10:44","17:47",7.1
"ObjectId(""6849ef89ab2373184fe08b90"")","E398","2025-06-06","desktop-01.jones.com","macOS","10:05","19:37",8.9
"ObjectId(""6849ef89ab2373184fe08b91"")","E398","2025-06-07","lt-06.johnson.biz","Linux","09:08","16:39",7.6
"ObjectId(""6849ef89ab2373184fe08b92"")","E398","2025-06-08","web-13.herrera.com","Linux","09:30","16:03",6.4
"ObjectId(""6849ef89ab2373184fe08b93"")","E398","2025-06-09","db-79.gray.com","Windows","07:21","14:18",6.6
"ObjectId(""6849ef89ab2373184fe08b94"")","E398","2025-06-10","email-93.young.com","macOS","07:49","16:10",9.3
"ObjectId(""6849ef89ab2373184fe08b95"")","E399","2025-06-01","db-38.johnson-newman.com","Windows","10:04","19:39",8.9
"ObjectId(""6849ef89ab2373184fe08b96"")","E399","2025-06-02","web-05.white-benitez.com","Linux","10:26","19:49",9.7
"ObjectId(""6849ef89ab2373184fe08b97"")","E399","2025-06-03","laptop-34.combs.biz","Linux","08:41","18:57",10.3
"ObjectId(""6849ef89ab2373184fe08b98"")","E399","2025-06-04","desktop-66.banks-patrick.info","macOS","10:28","17:08",7
"ObjectId(""6849ef89ab2373184fe08b99"")","E399","2025-06-05","lt-94.collins.org","Linux","10:23","20:27",10.5
"ObjectId(""6849ef89ab2373184fe08b9a"")","E399","2025-06-06","srv-91.hall.org","Linux","10:38","20:57",10
"ObjectId(""6849ef89ab2373184fe08b9b"")","E399","2025-06-07","laptop-03.wilson.com","Linux","09:15","17:18",8.8
"ObjectId(""6849ef89ab2373184fe08b9c"")","E399","2025-06-08","db-69.farmer-sawyer.com","Linux","10:08","19:39",9
"ObjectId(""6849ef89ab2373184fe08b9d"")","E399","2025-06-09","srv-55.ramos.biz","Linux","09:27","19:49",9.8
"ObjectId(""6849ef89ab2373184fe08b9e"")","E399","2025-06-10","email-27.bishop.org","Linux","08:05","18:40",10.4
"ObjectId(""6849ef89ab2373184fe08b9f"")","E400","2025-06-01","email-16.morris-rodriguez.com","Linux","10:41","19:28",8.9
"ObjectId(""6849ef89ab2373184fe08ba0"")","E400","2025-06-02","desktop-86.hunter-martinez.com","Windows","09:55","16:15",6.5
"ObjectId(""6849ef89ab2373184fe08ba1"")","E400","2025-06-03","email-10.miller.net","Windows","09:08","16:15",7.1
"ObjectId(""6849ef89ab2373184fe08ba2"")","E400","2025-06-04","email-40.kelly.com","Windows","08:35","17:50",9.2
"ObjectId(""6849ef89ab2373184fe08ba3"")","E400","2025-06-05","db-22.glenn.com","Windows","08:32","17:30",8.5
"ObjectId(""6849ef89ab2373184fe08ba4"")","E400","2025-06-06","srv-21.roberts.info","Linux","09:43","17:44",8.1
"ObjectId(""6849ef89ab2373184fe08ba5"")","E400","2025-06-07","desktop-42.thomas.com","macOS","10:47","19:15",8.5
"ObjectId(""6849ef89ab2373184fe08ba6"")","E400","2025-06-08","email-18.ford.com","Windows","07:25","17:37",10.6
"ObjectId(""6849ef89ab2373184fe08ba7"")","E400","2025-06-09","db-02.brown-moore.com","Windows","08:10","17:25",9.7
"ObjectId(""6849ef89ab2373184fe08ba8"")","E400","2025-06-10","email-27.hernandez-prince.com","macOS","09:51","16:48",7.9
"ObjectId(""6849ef89ab2373184fe08ba9"")","E401","2025-06-01","db-11.odonnell-wood.biz","macOS","08:07","16:51",7.8
"ObjectId(""6849ef89ab2373184fe08baa"")","E401","2025-06-02","db-88.smith.com","Linux","07:55","16:38",8.5
"ObjectId(""6849ef89ab2373184fe08bab"")","E401","2025-06-03","srv-48.sims-snyder.com","Linux","10:53","19:29",9.2
"ObjectId(""6849ef89ab2373184fe08bac"")","E401","2025-06-04","lt-37.martin.biz","Linux","07:12","16:31",8.7
"ObjectId(""6849ef89ab2373184fe08bad"")","E401","2025-06-05","laptop-16.lucas.com","Linux","10:56","18:49",8.3
"ObjectId(""6849ef89ab2373184fe08bae"")","E401","2025-06-06","lt-64.lawson-berger.com","Windows","09:39","17:28",8
"ObjectId(""6849ef89ab2373184fe08baf"")","E401","2025-06-07","web-77.mitchell.com","Linux","08:27","18:20",9.3
"ObjectId(""6849ef89ab2373184fe08bb0"")","E401","2025-06-08","desktop-18.macdonald.com","Windows","08:15","18:20",9.3
"ObjectId(""6849ef89ab2373184fe08bb1"")","E401","2025-06-09","db-09.long.info","Linux","08:35","16:08",8.3
"ObjectId(""6849ef89ab2373184fe08bb2"")","E401","2025-06-10","srv-17.smith.com","Linux","08:30","18:56",10
"ObjectId(""6849ef89ab2373184fe08bb3"")","E402","2025-06-01","email-22.thornton.info","Windows","07:29","16:59",8.9
"ObjectId(""6849ef89ab2373184fe08bb4"")","E402","2025-06-02","srv-81.cain.com","Windows","10:24","18:25",8.3
"ObjectId(""6849ef89ab2373184fe08bb5"")","E402","2025-06-03","web-89.boyer-campbell.com","macOS","08:00","16:01",8.4
